Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
Q46EC7	PYRH_METBF	('2.7.4.22',)	('SSF53633',)	Inferred from homology	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	pyrH Mbar_A0788	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46EC7;	2025-02-05	123	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46EH1	MSRB_METBF	('1.8.4.12',)	('SSF51316',)	Inferred from homology	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	msrB Mbar_A0743	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46EH1;	2025-02-05	112	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46EN8	GGGPS_METBF	('2.5.1.41',)	('SSF51395',)	Inferred from homology	Geranylgeranylglyceryl phosphate synthase (GGGP synthase) (GGGPS) (EC 2.5.1.41) ((S)-3-O-geranylgeranylglyceryl phosphate synthase) (Phosphoglycerol geranylgeranyltransferase)	Mbar_A0675	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46EN8;	2025-06-18	116	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46FF6	PURA_METBF	('6.3.4.4',)	('SSF52540',)	Inferred from homology	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA Mbar_A0403	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46FF6;	2025-06-18	123	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46FL1	CFBC_METBF	('6.3.3.7',)	('SSF52540',)	Evidence at protein level	Ni-sirohydrochlorin a,c-diamide reductive cyclase complex, component CfbC (EC 6.3.3.7) (NifH homolog component CfbC)	cfbC Mbar_A0347	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46FL1;	2025-02-05	126	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46FL2	CFBD_METBF	('6.3.3.7',)	('SSF53807',)	Evidence at protein level	Ni-sirohydrochlorin a,c-diamide reductive cyclase complex, component CfbD (EC 6.3.3.7) (NifD homolog component CfbD) (Nitrogenase-like protein)	cfbD Mbar_A0346	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46FL2;	2025-02-05	103	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46FR7	G1PDH_METBF	('1.1.1.261',)	('SSF56796',)	Inferred from homology	Glycerol-1-phosphate dehydrogenase [NAD(P)+] (G1P dehydrogenase) (G1PDH) (EC 1.1.1.261) (Enantiomeric glycerophosphate synthase) (sn-glycerol-1-phosphate dehydrogenase)	egsA Mbar_A0291	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46FR7;	2025-06-18	114	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46FV0	KAD6_METBF	('2.7.4.3',)	('SSF52540',)	Inferred from homology	Putative adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase)	Mbar_A0258	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46FV0;	2025-04-09	97	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46FV4	MER_METBF	('1.5.98.2',)	('SSF51679',)	Evidence at protein level	5,10-methylenetetrahydromethanopterin reductase (EC 1.5.98.2) (Coenzyme F420-dependent N(5),N(10)-methylenetetrahydromethanopterin reductase) (Methylene-H(4)MPT reductase)	mer Mbar_A0254	Methanosarcina barkeri (strain Fusaro / DSM 804)	('1Z69',)	Q46FV4;	2025-06-18	117	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46G14	PSB_METBF	('3.4.25.1',)	('SSF56235',)	Inferred from homology	Proteasome subunit beta (EC 3.4.25.1) (20S proteasome beta subunit) (Proteasome core protein PsmB)	psmB Mbar_A0194	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46G14;	2025-02-05	113	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46G70	QUEC_METBF	('6.3.4.20',)	('SSF52402',)	Inferred from homology	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (Archaeosine biosynthesis protein QueC) (PreQ(0) synthase)	queC Mbar_A0137	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46G70;	2025-04-09	113	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46GB9	KAD_METBF	('2.7.4.3',)	('SSF52540',)	Inferred from homology	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk Mbar_A0086	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46GB9;	2025-06-18	122	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q46GE2	PYRF_METBF	('4.1.1.23',)	('SSF51366',)	Inferred from homology	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	pyrF Mbar_A0060	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q46GE2;	2025-06-18	112	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q48295	ARCC_HALSA	('2.7.2.2',)	('SSF53633',)	Evidence at protein level	Carbamate kinase (CK) (EC 2.7.2.2)	arcC VNG_6316G	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) (Halobacterium halobium)	()	Q48295;	2025-06-18	133	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Halobacteria (class), Halobacteriales (order), Halobacteriaceae (family), Halobacterium (genus), Halobacterium salinarum (species), Halobacterium salinarum NRC-34001 (strain)	Archaea	True
Q48927	MTAA_METBA	('2.1.1.246',)	('SSF51726',)	Evidence at protein level	Methylcobamide:CoM methyltransferase MtaA (EC 2.1.1.246) (Methylcobalamin: Coenzyme M methyltransferase) (Methylcobamide:CoM methyltransferase II isozyme M) (MT2-M) ([Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase)	mtaA cmtM	Methanosarcina barkeri	()	Q48927;	2025-06-18	73	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus)	Archaea	True
Q48949	MTAA_METBF	('2.1.1.246',)	('SSF51726',)	Evidence at protein level	Methylcobamide:CoM methyltransferase MtaA (EC 2.1.1.246) (Methylcobalamin: Coenzyme M methyltransferase) ([Methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase)	mtaA Mbar_A1054	Methanosarcina barkeri (strain Fusaro / DSM 804)	()	Q48949;	2025-06-18	111	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Stenosarchaea group (clade), Methanomicrobia (class), Methanosarcinales (order), Methanosarcinaceae (family), Methanosarcina (genus), Methanosarcina barkeri (species)	Archaea	True
Q49156	PGK2_METFV	('2.7.2.16',)	('SSF52540',)	Evidence at protein level	2-phosphoglycerate kinase (2PGK) (EC 2.7.2.16)	pgk2 Mfer_0247	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	()	Q49156;	2025-06-18	92	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanobacteria (class), Methanobacteriales (order), Methanothermaceae (family), Methanothermus (genus), Methanothermus fervidus (species)	Archaea	True
Q49611	FWDG_METKA	('1.2.7.12',)	('SSF54862',)	Evidence at transcript level	Tungsten-containing formylmethanofuran dehydrogenase 2 subunit G (EC 1.2.7.12) (Tungsten-containing formylmethanofuran dehydrogenase II subunit G)	fwdG fudG MK1525	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	()	Q49611;	2025-06-18	129	cellular organisms (no rank), Archaea (domain), Methanobacteriati (kingdom), Methanobacteriota (phylum), Methanomada group (clade), Methanopyri (class), Methanopyrales (order), Methanopyraceae (family), Methanopyrus (genus), Methanopyrus kandleri (species)	Archaea	True
Q4J6F2	THYX_SULAC	('2.1.1.148',)	('SSF69796',)	Inferred from homology	Flavin-dependent thymidylate synthase (FDTS) (EC 2.1.1.148) (FAD-dependent thymidylate synthase) (Thymidylate synthase ThyX) (TS) (TSase)	thyX Saci_2347	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J6F2;	2025-04-09	95	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J7A3	GLPK2_SULAC	('2.7.1.30',)	('SSF53067',)	Inferred from homology	Glycerol kinase 2 (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase 2) (Glycerokinase 2) (GK 2)	glpK2 Saci_2033	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J7A3;	2025-06-18	98	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J7W0	TREH1_SULAC	('3.2.1.28',)	('SSF48208',)	Evidence at protein level	Trehalase 1 (EC 3.2.1.28) (Alpha,alpha-trehalase) (SaTreH1)	treH1 Saci_1816	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J7W0;	2024-07-24	82	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8I8	HISX_SULAC	('1.1.1.23',)	('SSF53720',)	Inferred from homology	Histidinol dehydrogenase (HDH) (EC 1.1.1.23)	hisD Saci_1579	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8I8;	2025-04-09	108	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8I9	HIS6_SULAC	('4.3.2.10',)	('SSF51366',)	Inferred from homology	Imidazole glycerol phosphate synthase subunit HisF (EC 4.3.2.10) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	hisF Saci_1578	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8I9;	2025-04-09	91	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8J9	SPEH_SULAC	('4.1.1.50',)	('SSF56276',)	Inferred from homology	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	speH Saci_1568	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8J9;	2025-04-09	95	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8K8	PINA_SULAC	('3.6.4.12',)	('SSF52540',)	Inferred from homology	Holliday junction branch migration ATPase PINA (PIN domain-containing ATPase) (PINA) (EC 3.6.4.12)	pina Saci_1557	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8K8;	2025-06-18	110	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8L3	PDXS_SULAC	('4.3.3.6',)	('SSF51366',)	Inferred from homology	Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1)	pdxS Saci_1555	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8L3;	2025-06-18	98	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8S2	GCH1_SULAC	('3.5.4.16',)	('SSF55620',)	Inferred from homology	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE Saci_1481	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8S2;	2025-06-18	101	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8T0	MOAA_SULAC	('4.1.99.22',)	('SSF102114',)	Inferred from homology	Probable GTP 3',8-cyclase (EC 4.1.99.22) (Molybdenum cofactor biosynthesis protein A)	moaA Saci_1479	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8T0;	2025-06-18	107	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8X2	AAT_SULAC	('2.6.1.1',)	('SSF53383',)	Inferred from homology	Aspartate aminotransferase (AspAT) (EC 2.6.1.1) (Transaminase A)	aspC Saci_1428	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8X2;	2025-04-09	99	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J8Z2	OTC_SULAC	('2.1.3.3',)	('SSF53671',)	Inferred from homology	Ornithine carbamoyltransferase (OTCase) (EC 2.1.3.3)	argF Saci_1408	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J8Z2;	2025-06-18	107	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J932	ARGDC_SULAC	('4.1.1.19',)	('SSF56276',)	Inferred from homology	Arginine decarboxylase proenzyme (ADC) (ArgDC) (EC 4.1.1.19) (Pyruvoyl-dependent arginine decarboxylase) [Cleaved into: Arginine decarboxylase beta chain; Arginine decarboxylase alpha chain]	Saci_1363	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J932;	2025-04-09	94	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J933	HMGCS_SULAC	('2.3.3.10',)	('SSF53901',)	Inferred from homology	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (HMGCS) (EC 2.3.3.10)	Saci_1362	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J933;	2025-06-18	92	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J939	PGK_SULAC	('2.7.2.3',)	('SSF53748',)	Inferred from homology	Phosphoglycerate kinase (EC 2.7.2.3)	pgk Saci_1355	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J939;	2025-04-09	102	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
Q4J963	RIFK_SULAC	('2.7.1.161',)	('SSF82114',)	Inferred from homology	Riboflavin kinase (RFK) (EC 2.7.1.161) (CTP-dependent riboflavin kinase) (CTP:riboflavin 5'-phosphotransferase) (Flavokinase)	ribK Saci_1332	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	()	Q4J963;	2025-02-05	87	cellular organisms (no rank), Archaea (domain), Thermoproteati (kingdom), Thermoproteota (phylum), Thermoprotei (class), Sulfolobales (order), Sulfolobaceae (family), Sulfolobus (genus), Sulfolobus acidocaldarius (species)	Archaea	True
