Entry	Entry Name	EC number	SUPFAM	Protein existence	Protein names	Gene Names	Organism	PDB	AlphaFoldDB	Date of last modification	Entry version	Taxonomic lineage	Super Kingdom	Is EC Complete
Q1HKA1	COX1_CANLU	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Canis lupus (Gray wolf)	()	Q1HKA1;	2025-04-09	85	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Laurasiatheria (superorder), Carnivora (order), Caniformia (suborder), Canidae (family), Canis (genus)	Eukaryota	True
Q1RIA5	UCRI_RICBR	('7.1.1.8',)	('SSF50022',)	Inferred from homology	Ubiquinol-cytochrome c reductase iron-sulfur subunit (EC 7.1.1.8) (Rieske iron-sulfur protein) (RISP)	petA RBE_0828	Rickettsia bellii (strain RML369-C)	()	Q1RIA5;	2025-04-09	120	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Alphaproteobacteria (class), Rickettsiales (order), Rickettsiaceae (family), Rickettsieae (tribe), Rickettsia (genus), belli group (no rank), Rickettsia bellii (species)	Bacteria	True
Q22619	NDUS8_CAEEL	('7.1.1.2',)	('SSF54862',)	Evidence at transcript level	Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (EC 7.1.1.2) (Complex I-23kD) (CI-23kD) (NADH-ubiquinone oxidoreductase 23 kDa subunit)	ndus-8 T20H4.5	Caenorhabditis elegans	()	Q22619;	2025-06-18	180	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Nematoda (phylum), Chromadorea (class), Rhabditida (order), Rhabditina (suborder), Rhabditomorpha (infraorder), Rhabditoidea (superfamily), Rhabditidae (family), Peloderinae (subfamily), Caenorhabditis (genus)	Eukaryota	True
Q2FYQ7	NIKD_STAA8	('7.2.2.11',)	('SSF52540',)	Evidence at protein level	Nickel import system ATP-binding protein NikD (EC 7.2.2.11)	nikD opp-2D oppD2 SAOUHSC_01378	Staphylococcus aureus (strain NCTC 8325 / PS 47)	()	Q2FYQ7;	2025-02-05	111	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Staphylococcus (genus), Staphylococcus aureus (species)	Bacteria	True
Q2FYQ8	NIKE_STAA8	('7.2.2.11',)	('SSF52540',)	Evidence at protein level	Nickel import system ATP-binding protein NikE (EC 7.2.2.11)	nikE opp-2F oppF2 SAOUHSC_01377	Staphylococcus aureus (strain NCTC 8325 / PS 47)	()	Q2FYQ8;	2025-02-05	109	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Bacillota (phylum), Bacilli (class), Bacillales (order), Staphylococcaceae (family), Staphylococcus (genus), Staphylococcus aureus (species)	Bacteria	True
Q2I3H2	COX1_ELEMA	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Elephas maximus (Indian elephant)	()	Q2I3H2;	2025-04-09	75	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Afrotheria (superorder), Proboscidea (order), Elephantidae (family), Elephas (genus)	Eukaryota	True
Q31C72	UCRI_PROM9	('7.1.1.6',)	('SSF50022',)	Inferred from homology	Cytochrome b6-f complex iron-sulfur subunit (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (ISP) (RISP) (Rieske iron-sulfur protein)	petC PMT9312_0462	Prochlorococcus marinus (strain MIT 9312)	()	Q31C72;	2025-06-18	119	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Prochlorococcaceae (family), Prochlorococcus (genus), Prochlorococcus marinus (species)	Bacteria	True
Q31NV7	UCRI_SYNE7	('7.1.1.6',)	('SSF50022',)	Inferred from homology	Cytochrome b6-f complex iron-sulfur subunit (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (ISP) (RISP) (Rieske iron-sulfur protein)	petC Synpcc7942_1232	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	()	Q31NV7;	2025-06-18	118	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Synechococcaceae (family), Synechococcus (genus), Synechococcus elongatus (species)	Bacteria	True
Q33375	COX1_CANSI	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Canis simensis (Ethiopian wolf) (Simenia simensis)	()		2024-11-27	111	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Laurasiatheria (superorder), Carnivora (order), Caniformia (suborder), Canidae (family), Canis (genus)	Eukaryota	True
Q34345	COX1_DROMA	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	mt:CoI CoI	Drosophila mauritiana (Fruit fly)	()	Q34345;	2025-04-09	117	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (clade), Cyclorrhapha (clade), Schizophora (no rank), Acalyptratae (no rank), Ephydroidea (superfamily), Drosophilidae (family), Drosophilinae (subfamily), Drosophilini (tribe), Drosophila (genus), Sophophora (subgenus), melanogaster group (no rank), melanogaster subgroup (no rank)	Eukaryota	True
Q34388	COX1_DROSI	('7.1.1.9',)	('SSF81442',)	Evidence at transcript level	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	mt:CoI CoI	Drosophila simulans (Fruit fly)	()	Q34388;	2025-04-09	125	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (clade), Cyclorrhapha (clade), Schizophora (no rank), Acalyptratae (no rank), Ephydroidea (superfamily), Drosophilidae (family), Drosophilinae (subfamily), Drosophilini (tribe), Drosophila (genus), Sophophora (subgenus), melanogaster group (no rank), melanogaster subgroup (no rank)	Eukaryota	True
Q34391	COX1_DROSE	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	mt:CoI CoI	Drosophila sechellia (Fruit fly)	()	Q34391;	2025-04-09	119	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Endopterygota (cohort), Diptera (order), Brachycera (suborder), Muscomorpha (infraorder), Eremoneura (clade), Cyclorrhapha (clade), Schizophora (no rank), Acalyptratae (no rank), Ephydroidea (superfamily), Drosophilidae (family), Drosophilinae (subfamily), Drosophilini (tribe), Drosophila (genus), Sophophora (subgenus), melanogaster group (no rank), melanogaster subgroup (no rank)	Eukaryota	True
Q34800	COX1_SYMSY	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Symphalangus syndactylus (Siamang) (Hylobates syndactylus)	()	Q34800;	2024-11-27	111	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Euarchontoglires (superorder), Primates (order), Haplorrhini (suborder), Simiiformes (infraorder), Catarrhini (parvorder), Hominoidea (superfamily), Hylobatidae (family), Symphalangus (genus)	Eukaryota	True
Q35536	COX1_PETMA	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Petromyzon marinus (Sea lamprey)	()	Q35536;	2025-04-09	125	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Cyclostomata (clade), Hyperoartia (class), Petromyzontiformes (order), Petromyzontidae (family), Petromyzon (genus)	Eukaryota	True
Q36097	COX1_THEPA	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Theileria parva (East coast fever infection agent)	()	Q36097;	2025-06-18	104	cellular organisms (no rank), Eukaryota (domain), Sar (clade), Alveolata (clade), Apicomplexa (phylum), Aconoidasida (class), Piroplasmida (order), Theileriidae (family), Theileria (genus)	Eukaryota	True
Q36347	COX1_CAPHI	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Capra hircus (Goat)	()	Q36347;	2025-04-09	109	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Boreoeutheria (clade), Laurasiatheria (superorder), Artiodactyla (order), Ruminantia (suborder), Pecora (infraorder), Bovidae (family), Caprinae (subfamily), Capra (genus)	Eukaryota	True
Q36452	COX1_ORNAN	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Ornithorhynchus anatinus (Duckbill platypus)	()	Q36452;	2025-06-18	141	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Prototheria (clade), Monotremata (order), Ornithorhynchidae (family), Ornithorhynchus (genus)	Eukaryota	True
Q36724	COX1_BLAGE	('7.1.1.9',)	('SSF81442',)	Evidence at transcript level	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	COI	Blattella germanica (German cockroach) (Blatta germanica)	()	Q36724;	2024-11-27	104	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Protostomia (clade), Ecdysozoa (clade), Panarthropoda (clade), Arthropoda (phylum), Mandibulata (clade), Pancrustacea (clade), Hexapoda (subphylum), Insecta (class), Dicondylia (clade), Pterygota (subclass), Neoptera (infraclass), Polyneoptera (cohort), Dictyoptera (superorder), Blattodea (order), Blaberoidea (superfamily), Blattellidae (family), Blattella (genus)	Eukaryota	True
Q36775	COX1_GADMO	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	mt-co1 coi coxi mtco1	Gadus morhua (Atlantic cod)	()	Q36775;	2025-04-09	121	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Actinopterygii (superclass), Actinopteri (class), Neopterygii (subclass), Teleostei (infraclass), Osteoglossocephalai (clade), Clupeocephala (no rank), Euteleosteomorpha (cohort), Neoteleostei (clade), Eurypterygia (clade), Ctenosquamata (clade), Acanthomorphata (clade), Paracanthopterygii (clade), Zeiogadaria (clade), Gadariae (clade), Gadiformes (order), Gadoidei (suborder), Gadidae (family), Gadus (genus)	Eukaryota	True
Q38PS0	COX1_MAMPR	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	MT-CO1 COI COXI MTCO1	Mammuthus primigenius (Siberian woolly mammoth)	()	Q38PS0;	2025-04-09	81	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Sarcopterygii (superclass), Dipnotetrapodomorpha (clade), Tetrapoda (clade), Amniota (clade), Mammalia (class), Theria (clade), Eutheria (clade), Afrotheria (superorder), Proboscidea (order), Elephantidae (family), Mammuthus (genus)	Eukaryota	True
Q3ALY0	UCRI_SYNSC	('7.1.1.6',)	('SSF50022',)	Inferred from homology	Cytochrome b6-f complex iron-sulfur subunit (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (ISP) (RISP) (Rieske iron-sulfur protein)	petC Syncc9605_0628	Synechococcus sp. (strain CC9605)	()	Q3ALY0;	2025-06-18	123	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Synechococcaceae (family), Synechococcus (genus), unclassified Synechococcus (no rank)	Bacteria	True
Q3AWL7	UCRI_SYNS9	('7.1.1.6',)	('SSF50022',)	Inferred from homology	Cytochrome b6-f complex iron-sulfur subunit (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (ISP) (RISP) (Rieske iron-sulfur protein)	petC Syncc9902_1734	Synechococcus sp. (strain CC9902)	()	Q3AWL7;	2025-06-18	128	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Synechococcaceae (family), Synechococcus (genus), unclassified Synechococcus (no rank)	Bacteria	True
Q42577	NDUS7_ARATH	('7.1.1.2',)	('SSF56770',)	Evidence at protein level	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial (EC 7.1.1.2)	At5g11770 T22P22_160	Arabidopsis thaliana (Mouse-ear cress)	('7A24', '7AQR', '7AR7', '7AR8', '7ARB', '8BEE', '8BPX', '8BQ5', '8BQ6')	Q42577;	2025-06-18	171	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), malvids (clade), Brassicales (order), Brassicaceae (family), Camelineae (tribe), Arabidopsis (genus)	Eukaryota	True
Q42599	NDS8A_ARATH	('7.1.1.2',)	('SSF54862',)	Evidence at protein level	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8-A, mitochondrial (EC 7.1.1.2)	At1g79010 YUP8H12R.37 YUP8H12R_21	Arabidopsis thaliana (Mouse-ear cress)	('7AQR', '7AR7', '7AR8', '7ARB', '8BED', '8BEE', '8BPX', '8BQ5', '8BQ6')	Q42599;	2025-06-18	181	cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), malvids (clade), Brassicales (order), Brassicaceae (family), Camelineae (tribe), Arabidopsis (genus)	Eukaryota	True
Q46136	UCRI_CHLTI	('7.1.1.6',)	('SSF50022',)	Evidence at protein level	Cytochrome b6-f complex iron-sulfur subunit (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (Rieske iron-sulfur protein) (ISP) (RISP)	petC	Chlorobaculum thiosulfatiphilum (Chlorobium limicola f.sp. thiosulfatophilum)	()	Q46136;	2025-04-09	114	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), FCB group (clade), Bacteroidota/Chlorobiota group (clade), Chlorobiota (phylum), Chlorobiia (class), Chlorobiales (order), Chlorobiaceae (family), Chlorobaculum (genus)	Bacteria	True
Q46GW1	UCRI_PROMT	('7.1.1.6',)	('SSF50022',)	Inferred from homology	Cytochrome b6-f complex iron-sulfur subunit (EC 7.1.1.6) (Plastohydroquinone:plastocyanin oxidoreductase iron-sulfur protein) (ISP) (RISP) (Rieske iron-sulfur protein)	petC PMN2A_1794	Prochlorococcus marinus (strain NATL2A)	()	Q46GW1;	2025-06-18	122	cellular organisms (no rank), Bacteria (domain), Bacillati (kingdom), Cyanobacteriota/Melainabacteria group (clade), Cyanobacteriota (phylum), Cyanophyceae (class), Synechococcales (order), Prochlorococcaceae (family), Prochlorococcus (genus), Prochlorococcus marinus (species)	Bacteria	True
Q47538	TAUB_ECOLI	('7.6.2.7',)	('SSF52540',)	Evidence at transcript level	Taurine import ATP-binding protein TauB (EC 7.6.2.7)	tauB ssiB yaiQ b0366 JW0358	Escherichia coli (strain K12)	()	Q47538;	2025-06-18	176	cellular organisms (no rank), Bacteria (domain), Pseudomonadati (kingdom), Pseudomonadota (phylum), Gammaproteobacteria (class), Enterobacterales (order), Enterobacteriaceae (family), Escherichia (genus), Escherichia coli (species)	Bacteria	True
Q4JQI5	COX1_TETNG	('7.1.1.9',)	('SSF81442',)	Inferred from homology	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	mt-co1 coi coxi mtco1	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	()	Q4JQI5;	2025-06-18	92	cellular organisms (no rank), Eukaryota (domain), Opisthokonta (clade), Metazoa (kingdom), Eumetazoa (clade), Bilateria (clade), Deuterostomia (clade), Chordata (phylum), Craniata (subphylum), Vertebrata (clade), Gnathostomata (clade), Teleostomi (clade), Euteleostomi (clade), Actinopterygii (superclass), Actinopteri (class), Neopterygii (subclass), Teleostei (infraclass), Osteoglossocephalai (clade), Clupeocephala (no rank), Euteleosteomorpha (cohort), Neoteleostei (clade), Eurypterygia (clade), Ctenosquamata (clade), Acanthomorphata (clade), Euacanthomorphacea (clade), Percomorphaceae (clade), Eupercaria (clade), Tetraodontiformes (order), Tetraodontoidei (suborder), Tetradontoidea (superfamily), Tetraodontidae (family), Tetraodon (genus)	Eukaryota	True
